Mnd;Ap;Hoyre;Frp;SV;Sp;KrF;Venstre;MDG;Rodt;Andre
2014-07-31;34.83786632147621;26.815919459181845;13.110609279445965;3.4986127314266997;5.361476559254489;5.179893396073095;5.0229298078605344;3.761554250116343;1.4104808495738226;1.189264858841144
2014-08-31;36.55677893140483;25.885180888799578;12.275096008931332;3.2494709152092986;5.091637214398668;5.152830427558579;5.244947195349889;3.8020926653937948;1.364147628319896;1.5146891339960866
2014-09-30;33.35113169128173;27.564429380002743;14.433622588982606;3.722834070373539;5.476800138837791;4.932200258793561;4.832567154064117;3.6933355577687506;1.18544453158737;1.038137617730765
2014-10-31;36.33669293422686;25.483580804458263;13.915463585133732;3.5983997406460535;5.143640732554016;4.8595820915483365;4.939535808019044;3.5400707295313096;1.1911682514808717;0.9852544263486261
2014-11-30;36.31805223069459;25.531160219514824;13.077553410164718;3.7456737270959204;5.2969145643932;4.93987080430283;4.924607144244717;3.590396425807936;1.368240915289383;1.1754748244985307
2014-12-31;41.08320930151297;23.248656850806633;11.043242876094709;3.4067794608404114;5.486277370033154;5.396354499021865;4.74882880811662;3.389462513863255;1.115707457256276;1.0046896569110206
2015-01-31;41.81183349591677;22.58204294755295;10.87308637490047;3.6642272467346055;5.165271142690332;5.520346277537685;4.5395545659017;3.5834682097267594;1.0995341495110587;0.9976832775276315
2015-02-28;41.42642469044215;22.48320816154421;11.238741359940626;3.682986944024844;5.392799327049586;5.293483173316605;4.700361093350771;3.5465853111701025;1.2114241147456777;0.9954420115447061
2015-03-31;41.548032802107635;20.800257115758175;11.661755855960386;3.907390878399641;5.884916424222757;5.470330558063043;4.689481345881635;3.480801323375526;1.6621810046458791;1.0153999338475594
2015-04-30;42.19682801936522;22.85028474992087;9.637033104935607;3.4662281541681885;5.669435991188879;5.395520200550773;4.593619228366009;3.51097298437733;1.2407727597952667;1.2087666787041815
2015-05-31;39.474942476153075;22.4993722130592;11.582954194460184;3.7018429492480824;5.946552747501859;5.47462855681102;4.6246814223331985;3.945049853449531;1.3839131089909693;0.966855742645718
2015-06-30;37.381595558900116;23.974433821598456;12.67060441493286;3.637484253694956;5.838005201509446;5.364521704263342;4.530099884397474;4.003223385027311;1.6797444155806107;1.1825632647939779
2015-07-31;39.1628936588836;21.676576085726463;12.259024406790022;3.8206068265483775;5.652499146916222;5.488677512035761;4.909649603590273;4.207328009504237;1.618006582470562;1.1701681884429944
2015-08-31;36.87402035992666;23.144914354969448;12.7328695118727;4.037894624045153;5.315693976303839;5.193178612057564;4.74100849565433;4.508593080902032;1.703640193886497;1.8217647818217062
2015-09-30;35.60970533928149;24.131244747457753;12.384085417671866;4.34729715121295;6.084621977146583;4.883998282826102;4.634319772323913;4.723232100649063;1.5996697557919917;1.7438695707991865
2015-10-31;36.38456666128824;22.861242078296694;12.164300875831465;4.121993107855526;6.517558792933828;5.391672519174946;5.112548386152745;4.637621620473836;1.526581946708873;0.9746774648887189
2015-11-30;36.862872674895804;23.106170362678363;12.88973073039294;3.7997426336124693;6.391794407901018;5.3151514925694;4.7776361866405415;4.26292023095308;1.3410439504736433;1.2039043801176899
2015-12-31;35.08163562236182;21.340142291050984;16.656283166160822;4.070011188230966;5.6025480534530265;5.125821263381904;4.474713257199382;4.144522952134962;2.0193292025685086;1.4855449523867683
2016-01-31;34.02784072989742;21.617900114102564;16.842264316310917;3.795006000335527;6.262302586465407;4.943815732391415;4.588754198940542;4.2706494994065975;2.108749428767486;1.373595092431647
2016-02-29;32.75092208742575;24.709370737978443;16.53166204706032;3.5988788042915214;6.033542724519408;4.80638153671403;4.258936087622171;4.108551459013982;1.8527417431329767;1.2817515489290405
2016-03-31;33.32946441221736;24.562340265381636;17.132631225206676;3.880320620915935;5.73406457508943;4.904467925843475;4.154428156391889;3.6288327742551494;1.6496440988213519;1.1029667917157089
2016-04-30;33.20906135372236;25.169625778695753;16.447144870261585;3.9621197847000786;5.768999801086164;4.93487827868386;4.291225192867099;3.2077080853032185;1.7719126241406054;1.2240857880571414
2016-05-31;33.289758197067414;24.081353079668308;16.394006747913398;4.238439178312384;6.076044640991997;5.1769722572723875;4.539504384706702;3.099653294338988;1.6412950708677618;1.2455093024926194
2016-06-30;34.47029130724022;24.15117980150167;14.981957842714653;3.8607920647740577;6.1906298335163905;5.266384551197389;4.230110283789498;3.1827909087451953;1.963041360069816;1.5165420169836743
2016-07-31;33.995106109433536;23.18876782709481;15.51347132571081;4.384585509867626;6.237273342985113;5.377655417515095;4.347055863392575;3.4879236162844283;1.7967099671916027;1.3533303807315153
2016-08-31;33.37986819423876;24.835233891817147;15.252587834552774;3.895308703236635;6.911758272406766;4.843200020979838;4.274560687003396;3.0387612122676932;1.8105209746608637;0.933415861772497
2016-09-30;33.35724227284015;24.911831624952992;15.188992780856314;4.036099466445551;7.23567730352058;5.099924466065083;4.247231027972254;2.877021772576775;1.8623276305977754;1.1136954139473927
2016-10-31;34.517811020165354;24.812129223727386;14.290679929491017;4.241907326159544;6.201000075321594;5.173391817717408;4.337436746937331;2.828636853314798;1.6900103393404957;1.6997539191673954
2016-11-30;35.82060005167572;24.883382958972376;12.50089896111261;4.305792161800753;6.781164183424722;4.80108124578319;4.462388223487075;2.7847691334867877;1.8170272987024527;1.7326668899235051
2016-12-31;35.83889463781754;24.495643371173294;12.405306092407699;4.168572541828992;6.8220037345744355;5.003376953035817;4.482220206616364;3.012266899400434;2.0786987447229137;1.6162725220920362
2017-01-31;36.82291915412234;22.482967397563268;13.99350221181977;4.08223481050696;6.987723151560366;4.908051819181156;4.11563215276519;2.850136357964832;2.0142564428382936;1.5896828217640964
2017-02-28;35.53946743311183;23.75187238252291;13.80506456289273;3.979985332209377;8.12296788152317;4.708808516063893;4.141353329201335;2.6448627341919226;1.81096523634046;1.3049356804853762
2017-03-31;33.52717360565646;22.464481845029802;14.574021657029089;4.0050578406198;10.049947132267352;4.800877283901182;3.816094553057507;2.724535949080856;2.12843799652493;1.808914280060396
2017-04-30;33.20588079621474;23.91482692577401;11.971628387610405;4.297980774328069;11.085909836937388;4.932302091718008;3.8185105521811646;2.8278415707011444;1.9122535643213583;2.0058537324099595
2017-05-31;32.57942903575778;22.257975356652555;13.38295804515557;4.118158549798454;11.914453217884969;4.990822809616825;3.611553645084459;2.775815608538338;2.4535499473834856;1.9230282505208787
2017-06-30;31.998104671084747;22.943652085508635;12.703238059608198;4.373376327403177;12.335005181014933;4.6508183776023175;3.467820634234061;3.139856308909941;2.3529435067249445;2.039622602774665
2017-07-31;31.294513617119833;22.234309225165507;13.564312103784642;4.339356867744607;12.490062866019525;4.78012210661786;3.436656188722626;3.2673680713551114;2.6060105648911924;2.0896329698599616
2017-08-31;31.190113827727995;22.26398542112951;12.992485265557264;4.839637964779673;11.856309396609356;4.8225108810678;3.634436553076766;3.911666632947443;2.499491469795542;2.0550323238847277
2017-09-30;28.263986980856295;23.707119358515524;14.562126326891143;5.369515205244373;10.892200497498203;4.683049836386971;3.5610912270812203;4.085695690632296;2.811807841934416;1.9752899539667559
2017-10-31;26.92141973110174;24.207947449472154;15.684448998484825;5.96642732994888;10.496386328209994;4.276054025277239;3.9986795604563943;3.6657593263233164;3.14492319076368;1.5656681691408265
2017-11-30;25.298245009355046;27.234293415607763;14.36661531383964;6.76311172639207;10.056507728901224;4.311301886030158;4.265150577528655;3.26611616329148;3.074935167629522;1.1455480467792873
2017-12-31;25.342108930237266;27.059646526865738;15.029118305362028;7.126396337027302;9.751333246576158;4.1506060050496245;4.303617904032097;2.7116125162082785;3.180705988307642;1.1727725943574394
2018-01-31;24.27519137531558;27.54848609401285;13.54034009213764;7.4606115908120145;11.017972007807444;4.28507045199899;4.294415924794407;3.1771861981798923;2.9655930169625666;1.1266079905369653
2018-02-28;22.569620269207213;29.3841968365698;13.93290848370392;7.38447179676945;10.690610617709531;4.036546428838516;3.8579981839018322;3.1089539197817384;3.310068559833642;1.4932881313763429
2018-03-31;23.563259196001656;27.932221686207715;14.171574900518044;7.089482841722198;10.993135282911377;3.9869329685022956;4.192519536963109;3.231312409250218;3.3419399837308803;1.2717065836404833
2018-04-30;23.820379342774874;26.824036592698672;16.056332695766304;6.483443942085939;10.835364794647818;4.01989797002709;4.133488230908955;2.931059881630165;3.4488683062487606;1.4897450398056278
2018-05-31;23.825140565979087;26.15252624121317;15.87104185994849;7.1386853252112505;10.653842383215618;4.1519008361506655;3.8958679279892747;3.044475365191211;3.385198731491939;1.6742490565429518
2018-06-30;24.526162567056392;27.171611771649268;14.12718453700382;7.176598651798865;10.627821431101465;4.081669592039657;4.106904726155046;2.8055668171709573;3.522972720148333;1.7763944301838137
2018-07-31;23.163446538024733;27.609293985186333;13.769594199469326;7.437387430699231;10.38842799058584;4.074806327188191;3.994017022403264;3.176998151381263;4.462351647493084;1.8220980962633633
2018-08-31;23.67224877683297;26.146453759405123;14.332261260158482;7.022222471990222;10.906397414631332;4.616410750868862;3.9651858267785913;3.4992657810387624;4.1256536807818165;1.6413328761687176
2018-09-30;27.132137721229046;25.297338201219087;13.225187679321799;6.5679906143530475;11.222925346734788;4.059200591999275;3.6690993910684675;3.2397239258059343;4.22134636684732;1.5953811460329064
2018-10-31;25.90106394504364;26.080700053340554;13.76846634026412;6.518832798897753;10.735820686346838;4.093024474629753;3.482193226496792;3.239770992820608;4.282558408865508;2.002606768122375
2018-11-30;27.402741020041862;25.55391777617349;13.229554651999544;6.763285296907569;10.974240623205453;4.0509594781418725;3.6367575258060936;2.628680754503337;3.877553796861035;2.0062757933847712
2018-12-31;28.22279269614318;25.736780312801688;12.51420258672889;6.646610460628066;10.981824460274728;4.073464281901478;3.4549407842115407;2.900583123333117;4.211092418667149;1.3350111547694543
2019-01-31;28.15498643917465;24.808887704077772;11.91935333668576;7.221715935203363;11.006959070737285;4.118014160653949;3.733320258714499;3.1007091446953217;3.8576469592103866;1.662698503574156
2019-02-28;28.658003253430785;24.201575500604417;12.083682613758977;7.288856569108805;11.828438820800839;3.634251268444345;3.4202745350844337;2.9546027853069123;4.232475683990964;1.3286138643633898
2019-03-31;26.229603138965512;23.497398393864803;11.737143105498436;7.680557039650464;13.081687089226415;3.676342892586312;2.9730424236712385;3.5948361989171778;5.535251924616754;1.9948583512878575
