Dato,Ap,Høyre,Frp,SV,Sp,KrF,Venstre,MDG,Rødt,Andre,Year,Month
2008-01-30,28.0,,20.6,10.1,8.0,5.5,6.0,0.0,,0.0,2008,1
2008-01-24,26.1,,25.4,7.9,6.3,6.0,6.4,0.0,,0.0,2008,1
2008-01-24,28.0,,24.0,7.1,6.0,7.1,9.5,0.0,,0.0,2008,1
2008-01-21,28.4,,24.7,5.6,6.1,6.7,5.2,0.0,,0.0,2008,1
2008-01-21,30.7,,24.2,7.1,5.4,6.2,5.4,0.0,,0.0,2008,1
2008-01-18,29.5,,25.6,6.4,5.0,6.4,6.1,0.0,,0.0,2008,1
2008-01-10,30.7,,23.4,8.1,5.4,5.6,7.4,0.0,,0.0,2008,1
2008-01-09,32.7,,23.2,7.1,6.4,7.8,6.0,0.0,,0.0,2008,1
2008-02-29,28.5,,25.2,7.2,5.2,6.4,6.4,0.0,,0.0,2008,2
2008-02-24,31.4,,20.3,7.9,6.6,6.5,6.6,0.0,,0.0,2008,2
2008-02-22,26.4,,28.8,6.5,5.1,6.1,6.5,0.0,,0.0,2008,2
2008-02-21,26.1,,25.7,7.3,6.0,6.4,7.3,0.0,,0.0,2008,2
2008-02-20,27.7,,23.7,5.2,8.3,7.8,6.2,0.0,,0.0,2008,2
2008-02-17,29.0,,25.5,7.1,6.6,6.1,7.0,0.0,,0.0,2008,2
2008-02-16,25.7,,29.1,6.9,4.9,6.0,7.4,0.0,,0.0,2008,2
2008-02-07,32.1,,23.9,6.9,5.9,5.6,5.4,0.0,,0.0,2008,2
2008-02-04,32.3,,24.0,6.0,5.2,5.5,6.8,0.0,,0.0,2008,2
2008-02-02,30.3,,26.0,6.1,5.3,6.2,6.7,0.0,,0.0,2008,2
2008-03-26,28.5,,25.6,7.0,4.8,6.0,6.6,0.0,,0.0,2008,3
2008-03-19,27.6,,21.6,5.6,7.0,6.9,7.4,0.0,,0.0,2008,3
2008-03-17,28.2,,27.7,7.8,5.1,6.6,5.4,0.0,,0.0,2008,3
2008-03-14,27.1,,27.1,7.1,5.7,6.2,5.9,0.0,,0.0,2008,3
2008-03-14,29.5,,24.4,7.5,6.2,5.6,6.6,0.0,,0.0,2008,3
2008-03-07,30.6,,22.0,7.9,5.9,6.3,6.4,0.0,,0.0,2008,3
2008-03-06,29.6,,26.5,6.0,4.5,5.8,6.7,0.0,,0.0,2008,3
2008-03-03,28.7,,26.3,6.7,5.8,5.6,5.5,0.0,,0.0,2008,3
2008-04-26,29.0,,21.1,6.9,7.0,7.1,7.2,0.0,,0.0,2008,4
2008-04-25,26.2,,26.7,6.1,5.5,6.3,5.9,0.0,,0.0,2008,4
2008-04-24,27.0,,26.1,5.7,5.4,7.1,8.7,0.0,,0.0,2008,4
2008-04-24,29.4,,24.7,5.9,5.3,7.1,8.4,0.0,,0.0,2008,4
2008-04-18,28.9,,26.8,7.4,6.1,8.3,7.2,0.0,,0.0,2008,4
2008-04-12,31.6,,25.3,7.5,5.5,5.7,6.4,0.0,,0.0,2008,4
2008-04-12,28.5,,26.8,6.8,4.2,7.7,6.4,0.0,,0.0,2008,4
2008-04-03,28.6,,27.4,5.7,5.4,6.6,6.4,0.0,,0.0,2008,4
2008-04-03,31.6,,23.5,6.4,5.2,6.9,4.9,0.0,,0.0,2008,4
2008-05-31,26.7,,27.8,5.5,5.0,6.5,5.5,0.0,,0.0,2008,5
2008-05-29,29.4,,28.1,7.7,5.2,6.8,5.7,0.0,,0.0,2008,5
2008-05-26,26.8,,21.8,8.2,7.9,6.5,6.6,0.0,,0.0,2008,5
2008-05-23,30.3,,24.7,8.3,6.3,6.1,5.3,0.0,,0.0,2008,5
2008-05-22,25.3,,27.7,5.9,5.7,7.1,8.4,0.0,,0.0,2008,5
2008-05-16,29.8,,28.3,7.4,4.7,5.2,5.4,0.0,,0.0,2008,5
2008-05-09,28.8,,24.8,7.0,4.7,6.8,7.0,0.0,,0.0,2008,5
2008-05-08,30.9,,25.1,6.7,6.5,6.2,5.4,0.0,,0.0,2008,5
2008-05-05,29.4,,25.6,5.3,5.1,4.6,7.0,0.0,,0.0,2008,5
2008-05-02,31.1,,24.7,5.4,5.4,6.5,5.5,0.0,,0.0,2008,5
2008-06-26,26.1,,29.8,7.0,4.4,6.4,6.7,0.0,,0.0,2008,6
2008-06-26,24.4,,30.4,6.2,5.2,6.6,7.7,0.0,,0.0,2008,6
2008-06-23,26.8,,23.4,7.1,6.3,7.0,6.0,0.0,,0.0,2008,6
2008-06-21,26.4,,30.7,6.5,5.3,4.7,5.6,0.0,,0.0,2008,6
2008-06-21,27.3,,30.1,5.7,5.1,5.6,5.3,0.0,,0.0,2008,6
2008-06-13,23.9,,29.6,7.1,5.2,6.5,5.5,0.0,,0.0,2008,6
2008-06-04,26.6,,30.8,6.9,5.9,6.3,4.0,0.0,,0.0,2008,6
2008-06-03,26.5,,26.3,8.3,4.7,6.0,6.6,0.0,,0.0,2008,6
2008-07-23,28.1,,30.7,5.7,4.5,5.6,5.6,0.0,,0.0,2008,7
2008-07-18,26.5,,29.7,7.2,3.9,6.3,5.9,0.0,,0.0,2008,7
2008-07-11,26.5,,30.3,6.4,5.4,6.2,5.6,0.0,,0.0,2008,7
2008-07-03,26.0,,30.6,6.7,6.3,6.3,5.3,0.0,,0.0,2008,7
2008-07-01,25.7,,29.7,5.9,4.5,6.0,4.6,0.0,,0.0,2008,7
2008-07-01,28.3,,30.3,7.7,3.4,6.1,5.4,0.0,,0.0,2008,7
2008-08-31,28.2,,23.3,9.2,7.1,5.7,5.2,0.0,,0.0,2008,8
2008-08-28,26.6,,32.2,6.2,6.2,5.6,6.3,0.0,,0.0,2008,8
2008-08-22,28.9,,30.7,5.6,5.4,5.0,5.9,0.0,,0.0,2008,8
2008-08-22,26.7,,31.9,7.5,5.1,6.0,6.9,0.0,,0.0,2008,8
2008-08-21,23.1,,32.8,6.2,5.3,6.4,6.3,0.0,,0.0,2008,8
2008-08-19,26.3,,29.7,6.0,5.4,5.9,5.7,0.0,,0.0,2008,8
2008-08-14,24.2,,34.0,5.6,4.8,5.6,7.0,0.0,,0.0,2008,8
2008-08-07,26.2,,32.1,7.0,5.0,5.8,5.1,0.0,,0.0,2008,8
2008-08-05,28.0,,30.5,7.3,2.5,3.6,6.9,0.0,,0.0,2008,8
2008-08-01,27.4,,31.6,6.4,5.6,5.5,4.6,0.0,,0.0,2008,8
2008-09-28,30.0,,27.9,6.1,5.1,5.9,7.4,0.0,,0.0,2008,9
2008-09-25,26.1,,32.8,6.3,3.7,6.3,6.6,0.0,,0.0,2008,9
2008-09-24,29.5,,29.2,8.4,5.3,5.8,4.5,0.0,,0.0,2008,9
2008-09-19,27.9,,31.7,6.1,5.6,5.8,5.9,0.0,,0.0,2008,9
2008-09-19,29.4,,28.2,7.2,5.4,5.8,5.5,0.0,,0.0,2008,9
2008-09-12,28.6,,31.3,5.8,4.5,5.7,5.5,0.0,,0.0,2008,9
2008-09-05,28.8,,27.9,5.4,5.3,5.2,5.8,0.0,,0.0,2008,9
2008-09-04,29.3,,30.7,6.0,5.5,6.5,5.4,0.0,,0.0,2008,9
2008-09-01,30.4,,29.2,5.7,4.8,4.2,6.3,0.0,,0.0,2008,9
2008-10-30,33.0,,26.1,6.4,6.0,4.8,5.0,0.0,,0.0,2008,10
2008-10-25,31.1,,21.9,11.0,5.7,5.8,4.4,0.0,,0.0,2008,10
2008-10-23,26.4,,29.1,6.8,5.9,6.0,6.5,0.0,,0.0,2008,10
2008-10-23,32.2,,26.3,7.5,4.5,5.7,5.9,0.0,,0.0,2008,10
2008-10-17,30.9,,26.8,6.1,6.3,5.7,5.7,0.0,,0.0,2008,10
2008-10-17,31.5,,25.1,7.4,4.2,6.2,7.7,0.0,,0.0,2008,10
2008-10-13,31.0,,24.9,5.5,5.3,5.8,4.7,0.0,,0.0,2008,10
2008-10-10,29.8,,30.7,7.9,5.0,4.7,4.8,0.0,,0.0,2008,10
2008-10-06,29.2,,27.7,7.1,4.7,6.1,5.4,0.0,,0.0,2008,10
2008-10-04,30.5,,28.3,7.4,5.4,5.3,4.6,0.0,,0.0,2008,10
2008-11-27,27.2,,24.3,7.5,7.3,6.3,6.7,0.0,,0.0,2008,11
2008-11-27,30.6,,24.9,9.4,5.9,6.8,5.4,0.0,,0.0,2008,11
2008-11-22,32.0,,20.3,6.3,6.8,6.6,7.1,0.0,,0.0,2008,11
2008-11-21,30.4,,25.4,8.4,5.0,6.9,4.9,0.0,,0.0,2008,11
2008-11-14,35.5,,24.9,7.3,4.2,5.2,5.9,0.0,,0.0,2008,11
2008-11-14,30.8,,23.0,7.5,6.2,7.1,5.7,0.0,,0.0,2008,11
2008-11-06,31.1,,27.5,8.5,4.8,6.6,5.5,0.0,,0.0,2008,11
2008-11-04,33.6,,23.5,7.1,4.0,7.4,5.2,0.0,,0.0,2008,11
2008-12-24,30.3,,26.7,7.4,4.8,6.6,5.3,0.0,,0.0,2008,12
2008-12-24,31.0,,25.0,7.5,5.6,6.4,5.2,0.0,,0.0,2008,12
2008-12-21,31.1,,20.9,9.7,6.8,6.2,7.0,0.0,,0.0,2008,12
2008-12-19,27.5,,25.1,7.5,5.4,6.2,5.1,0.0,,0.0,2008,12
2008-12-15,29.9,,24.0,8.8,5.9,6.2,5.8,0.0,,0.0,2008,12
2008-12-13,32.5,,21.5,7.2,5.9,6.7,6.1,0.0,,0.0,2008,12
2008-12-13,31.5,,23.3,7.7,5.4,6.3,4.5,0.0,,0.0,2008,12
2008-12-11,30.3,,22.6,6.6,5.8,6.7,4.9,0.0,,0.0,2008,12
2008-12-04,30.7,,25.9,8.1,5.3,6.1,5.1,0.0,,0.0,2008,12
2008-12-01,32.4,,21.6,7.9,6.1,5.4,5.8,0.0,,0.0,2008,12
2009-01-30,36.5,,24.5,6.8,5.3,5.9,4.5,0.0,,0.0,2009,1
2009-01-25,34.5,,19.5,9.2,5.5,5.2,5.4,0.0,,0.0,2009,1
2009-01-23,35.3,,23.1,6.7,6.2,5.9,4.7,0.0,,0.0,2009,1
2009-01-22,33.7,,20.3,6.0,7.4,8.1,4.3,0.0,,0.0,2009,1
2009-01-21,28.7,,28.6,8.1,6.0,5.6,5.1,0.0,,0.0,2009,1
2009-01-16,35.2,,21.7,7.3,4.5,5.9,4.7,0.0,,0.0,2009,1
2009-01-15,32.7,,24.6,9.0,5.5,6.3,4.3,0.0,,0.0,2009,1
2009-01-13,34.4,,22.8,8.1,4.8,4.4,5.3,0.0,,0.0,2009,1
2009-01-10,34.8,,22.4,7.5,5.1,5.5,5.9,0.0,,0.0,2009,1
2009-01-08,33.2,,24.4,6.6,4.8,7.1,4.2,0.0,,0.0,2009,1
2009-02-27,33.0,,29.4,7.1,4.3,5.2,5.9,0.0,,0.0,2009,2
2009-02-22,35.1,,20.8,8.4,4.7,5.9,6.8,0.0,,0.0,2009,2
2009-02-19,32.6,,25.8,7.9,3.5,7.4,6.4,0.0,,0.0,2009,2
2009-02-19,30.5,,24.5,6.8,5.2,6.0,7.3,0.0,,0.0,2009,2
2009-02-15,33.9,,21.9,5.5,6.1,5.6,4.5,0.0,,0.0,2009,2
2009-02-14,34.0,,24.0,7.1,5.7,6.4,5.4,0.0,,0.0,2009,2
2009-02-13,36.2,,24.0,7.9,5.0,5.5,5.3,0.0,,0.0,2009,2
2009-02-12,35.4,,21.6,6.8,5.5,5.2,6.6,0.0,,0.0,2009,2
2009-02-02,35.7,,23.0,6.4,5.1,5.6,6.8,0.0,,0.0,2009,2
2009-03-27,31.7,,29.7,6.9,5.0,7.3,3.7,0.0,,0.0,2009,3
2009-03-21,36.2,,23.7,9.9,5.5,4.7,5.0,0.0,,0.0,2009,3
2009-03-20,32.2,,27.2,6.9,6.6,6.5,5.0,0.0,,0.0,2009,3
2009-03-19,32.9,,26.9,6.1,5.7,6.5,4.5,0.0,,0.0,2009,3
2009-03-18,28.4,,30.9,6.4,6.8,5.6,6.1,0.0,,0.0,2009,3
2009-03-13,32.8,,25.4,6.0,5.9,6.1,6.5,0.0,,0.0,2009,3
2009-03-12,31.3,,30.1,6.6,5.0,5.7,5.3,0.0,,0.0,2009,3
2009-03-09,31.0,,28.0,6.9,4.6,6.9,4.7,0.0,,0.0,2009,3
2009-03-04,35.9,,25.9,6.8,4.3,7.1,5.1,0.0,,0.0,2009,3
2009-03-02,35.5,,24.7,7.0,5.1,5.2,4.5,0.0,,0.0,2009,3
2009-04-30,33.0,,25.8,7.4,6.3,5.8,5.7,0.0,,0.0,2009,4
2009-04-25,35.2,,25.2,6.4,6.0,7.3,3.9,0.0,,0.0,2009,4
2009-04-24,33.3,,26.0,6.4,5.6,5.3,5.1,0.0,,0.0,2009,4
2009-04-24,34.5,,30.3,6.5,6.5,4.8,4.2,0.0,,0.0,2009,4
2009-04-23,29.1,,28.5,7.6,5.8,5.9,6.2,0.0,,0.0,2009,4
2009-04-18,33.6,,27.7,5.5,4.7,6.6,5.3,0.0,,0.0,2009,4
2009-04-17,29.7,,28.4,9.0,5.3,5.7,5.3,0.0,,0.0,2009,4
2009-04-17,29.1,,25.8,7.2,5.1,6.0,5.2,0.0,,0.0,2009,4
2009-04-09,31.7,,26.4,7.0,6.8,7.2,4.6,0.0,,0.0,2009,4
2009-04-02,31.5,,29.6,7.1,5.3,5.9,4.7,0.0,,0.0,2009,4
2009-04-02,35.7,,26.0,7.7,5.9,5.1,3.4,0.0,,0.0,2009,4
2009-05-30,32.7,,29.6,7.4,4.7,5.9,3.7,0.0,,0.0,2009,5
2009-05-30,32.6,,20.6,11.1,5.3,5.9,5.4,0.0,,0.0,2009,5
2009-05-15,35.4,,26.0,7.3,4.7,6.6,4.1,0.0,,0.0,2009,5
2009-05-15,35.8,,24.0,5.8,4.7,5.3,5.9,0.0,,0.0,2009,5
2009-05-15,31.5,,30.3,6.3,4.0,5.8,5.8,0.0,,0.0,2009,5
2009-05-15,33.3,,25.9,6.0,6.0,6.5,3.7,0.0,,0.0,2009,5
2009-05-14,29.0,,28.5,7.1,4.3,5.9,8.7,0.0,,0.0,2009,5
2009-05-09,31.3,,26.9,8.2,6.1,6.5,4.8,0.0,,0.0,2009,5
2009-05-07,34.1,,27.7,6.7,5.8,6.5,5.9,0.0,,0.0,2009,5
2009-05-04,33.0,,24.2,8.9,4.2,5.3,5.9,0.0,,0.0,2009,5
2009-06-28,33.0,,22.0,9.9,6.8,6.1,5.2,0.0,,0.0,2009,6
2009-06-28,32.3,,26.7,6.2,6.2,8.6,4.1,0.0,,0.0,2009,6
2009-06-26,29.4,,28.6,8.3,6.3,5.7,5.9,0.0,,0.0,2009,6
2009-06-18,33.7,,26.1,6.6,6.0,6.0,6.4,0.0,,0.0,2009,6
2009-06-12,35.4,,26.1,5.5,4.3,5.8,5.6,0.0,,0.0,2009,6
2009-06-10,29.4,,28.1,7.0,5.7,6.0,6.7,0.0,,0.0,2009,6
2009-06-10,33.0,,25.6,6.1,5.2,5.4,5.6,0.0,,0.0,2009,6
2009-06-08,34.1,,25.5,7.1,4.9,6.0,6.4,0.0,,0.0,2009,6
2009-06-04,34.7,,26.0,8.4,5.8,3.8,4.7,0.0,,0.0,2009,6
2009-07-31,34.2,,28.3,6.3,5.9,6.1,5.6,0.0,,0.0,2009,7
2009-07-24,35.1,,26.1,6.0,4.7,5.6,4.9,0.0,,0.0,2009,7
2009-07-17,34.7,,29.1,7.8,5.1,5.2,3.7,0.0,,0.0,2009,7
2009-07-09,29.4,,27.0,6.6,5.2,5.5,6.0,0.0,,0.0,2009,7
2009-07-08,33.2,,29.7,7.1,4.9,6.1,4.2,0.0,,0.0,2009,7
2009-07-06,32.6,,29.8,6.7,5.3,5.7,4.6,0.0,,0.0,2009,7
2009-07-03,34.4,,25.0,7.8,6.5,7.0,5.3,0.0,,0.0,2009,7
2009-07-02,34.7,,25.3,8.7,4.1,6.7,4.6,0.0,,0.0,2009,7
2009-08-31,31.9,,23.8,7.1,6.0,7.0,6.0,0.0,,0.0,2009,8
2009-08-29,32.3,,22.1,10.4,5.7,5.7,4.7,0.0,,0.0,2009,8
2009-08-28,32.9,,25.5,8.2,5.8,6.7,5.7,0.0,,0.0,2009,8
2009-08-28,34.0,,25.6,7.0,5.2,5.9,5.0,0.0,,0.0,2009,8
2009-08-26,33.0,,23.5,8.5,5.9,6.3,5.1,0.0,,0.0,2009,8
2009-08-26,32.9,,21.8,8.4,6.4,4.9,4.2,0.0,,0.0,2009,8
2009-08-21,32.0,,24.4,7.4,6.6,5.8,6.2,0.0,,0.0,2009,8
2009-08-20,31.8,,28.4,6.8,6.4,5.3,4.7,0.0,,0.0,2009,8
2009-08-20,31.6,,28.6,7.1,4.8,6.3,5.4,0.0,,0.0,2009,8
2009-08-19,30.4,,25.4,6.6,6.9,6.1,6.1,0.0,,0.0,2009,8
2009-08-19,33.9,,24.8,6.7,5.0,6.4,5.4,0.0,,0.0,2009,8
2009-08-18,32.7,,27.5,9.2,5.3,6.3,6.2,0.0,,0.0,2009,8
2009-08-14,31.0,,27.6,7.3,5.0,5.4,5.7,0.0,,0.0,2009,8
2009-08-13,30.4,,27.7,7.4,5.7,5.8,5.7,0.0,,0.0,2009,8
2009-08-13,32.8,,24.5,6.8,5.2,6.8,5.3,0.0,,0.0,2009,8
2009-08-12,32.1,,25.4,6.3,7.1,5.8,4.7,0.0,,0.0,2009,8
2009-08-10,33.7,,26.5,6.7,7.0,5.0,4.5,0.0,,0.0,2009,8
2009-08-10,31.4,,26.7,7.6,5.2,7.8,5.4,0.0,,0.0,2009,8
2009-08-06,32.7,,24.3,7.3,6.5,6.2,4.8,0.0,,0.0,2009,8
2009-08-05,33.0,,28.1,7.1,6.0,6.6,4.9,0.0,,0.0,2009,8
2009-09-14,32.7,,22.1,7.3,6.5,6.4,4.3,0.0,,0.0,2009,9
2009-09-13,32.2,,21.4,6.9,6.9,6.4,5.4,0.0,,0.0,2009,9
2009-09-13,33.9,,20.8,6.6,6.6,6.3,4.7,0.0,,0.0,2009,9
2009-09-12,32.5,,22.7,7.2,5.4,5.7,5.2,0.0,,0.0,2009,9
2009-09-12,33.8,,21.4,9.1,5.9,6.9,4.7,0.0,,0.0,2009,9
2009-09-11,34.8,,20.9,6.9,5.6,7.0,4.4,0.0,,0.0,2009,9
2009-09-11,28.9,,24.9,6.8,5.9,7.1,6.0,0.0,,0.0,2009,9
2009-09-11,32.7,,22.6,6.4,5.5,6.1,5.1,0.0,,0.0,2009,9
2009-09-10,34.9,,21.7,7.4,6.3,6.3,4.7,0.0,,0.0,2009,9
2009-09-10,32.9,,23.0,6.1,5.4,6.1,4.9,0.0,,0.0,2009,9
2009-09-09,33.4,,22.6,6.9,4.9,6.5,4.4,0.0,,0.0,2009,9
2009-09-09,35.0,,24.0,5.8,6.2,6.9,6.0,0.0,,0.0,2009,9
2009-09-09,32.0,,21.3,6.6,6.3,6.2,6.4,0.0,,0.0,2009,9
2009-09-09,30.4,,24.3,7.5,5.3,5.9,7.5,0.0,,0.0,2009,9
2009-09-08,33.2,,23.4,7.4,5.0,6.3,4.2,0.0,,0.0,2009,9
2009-09-07,32.9,,22.5,7.6,5.5,7.4,4.2,0.0,,0.0,2009,9
2009-09-07,33.3,,24.8,6.9,5.0,6.6,5.4,0.0,,0.0,2009,9
2009-09-07,32.4,,23.7,5.7,6.4,5.8,5.2,0.0,,0.0,2009,9
2009-09-05,32.8,,22.2,7.9,7.5,6.6,4.8,0.0,,0.0,2009,9
2009-09-04,31.5,,25.6,7.8,7.9,6.7,5.7,0.0,,0.0,2009,9
2009-09-04,33.9,,23.7,7.3,5.6,5.6,5.4,0.0,,0.0,2009,9
2009-09-03,29.1,,21.9,7.7,6.6,6.7,5.5,0.0,,0.0,2009,9
2009-09-03,31.0,,23.7,7.0,5.4,6.5,6.5,0.0,,0.0,2009,9
2009-09-02,32.7,,23.8,7.1,6.1,6.2,5.6,0.0,,0.0,2009,9
2009-09-02,33.5,,25.1,7.1,6.0,6.6,5.5,0.0,,0.0,2009,9
2009-09-01,31.2,,23.4,6.9,7.1,6.4,5.0,0.0,,0.0,2009,9
2009-10-31,36.4,,22.9,5.2,5.1,5.1,4.1,0.0,,0.0,2009,10
2009-10-23,35.8,,21.3,6.5,5.5,4.4,4.1,0.0,,0.0,2009,10
2009-10-22,33.4,,23.3,6.8,5.2,4.4,4.8,0.0,,0.0,2009,10
2009-10-22,35.3,,23.8,5.2,5.8,4.5,3.2,0.0,,0.0,2009,10
2009-10-05,35.4,,22.5,6.6,5.5,3.7,4.1,0.0,,0.0,2009,10
2009-11-28,33.8,,23.3,5.7,4.7,4.9,3.7,0.0,,0.0,2009,11
2009-11-28,32.9,,22.8,6.5,5.5,5.4,3.8,0.0,,0.0,2009,11
2009-11-26,30.5,,19.4,6.0,7.5,7.3,4.2,0.0,,0.0,2009,11
2009-11-20,35.3,,22.5,5.4,6.0,5.2,5.2,0.0,,0.0,2009,11
2009-11-18,33.3,,20.9,6.4,5.2,9.0,4.3,0.0,,0.0,2009,11
2009-11-13,33.6,,21.3,6.1,6.2,5.5,4.0,0.0,,0.0,2009,11
2009-11-12,35.6,,22.3,6.7,5.5,4.3,4.2,0.0,,0.0,2009,11
2009-11-09,35.9,,20.7,5.8,5.8,5.2,3.4,0.0,,0.0,2009,11
2009-11-05,34.9,,23.5,5.6,6.3,5.5,3.8,0.0,,0.0,2009,11
2009-11-02,34.6,,22.7,6.1,5.6,5.3,4.4,0.0,,0.0,2009,11
2009-12-20,31.8,,21.5,8.1,5.1,5.1,4.9,0.0,,0.0,2009,12
2009-12-17,34.1,,22.7,6.2,6.1,5.4,3.4,0.0,,0.0,2009,12
2009-12-12,32.6,,22.2,6.7,5.4,5.7,4.1,0.0,,0.0,2009,12
2009-12-09,25.8,,25.1,7.6,5.1,5.2,4.7,0.0,,0.0,2009,12
2009-12-07,31.5,,23.8,6.5,5.1,6.2,4.0,0.0,,0.0,2009,12
2009-12-01,28.6,,23.1,8.2,5.7,4.7,3.6,0.0,,0.0,2009,12
2010-01-31,32.5,,22.6,6.9,5.2,5.7,3.9,0.0,,0.0,2010,1
2010-01-29,31.4,,24.3,6.3,6.7,4.9,3.7,0.0,,0.0,2010,1
2010-01-21,31.5,,22.0,6.5,5.5,5.1,3.9,0.0,,0.0,2010,1
2010-01-21,28.1,,22.1,7.4,6.0,6.0,4.7,0.0,,0.0,2010,1
2010-01-16,33.6,,21.2,6.2,5.3,5.5,3.9,0.0,,0.0,2010,1
2010-01-14,30.7,,26.0,6.0,5.2,4.4,4.9,0.0,,0.0,2010,1
2010-01-11,30.2,,24.5,6.4,5.1,6.0,4.3,0.0,,0.0,2010,1
2010-01-11,31.8,,22.7,6.6,5.4,5.2,3.3,0.0,,0.0,2010,1
2010-01-07,32.1,,24.9,6.5,4.9,5.0,3.4,0.0,,0.0,2010,1
2010-02-26,30.4,,25.6,6.4,5.4,3.8,3.9,0.0,,0.0,2010,2
2010-02-19,35.5,,21.5,6.5,5.3,4.3,3.8,0.0,,0.0,2010,2
2010-02-18,31.4,,22.3,6.9,5.0,3.9,4.2,0.0,,0.0,2010,2
2010-02-12,31.9,,23.0,6.6,5.0,3.7,3.5,0.0,,0.0,2010,2
2010-02-11,32.1,,23.9,5.4,4.2,4.8,3.7,0.0,,0.0,2010,2
2010-02-10,31.1,,20.7,7.2,5.1,5.3,5.1,0.0,,0.0,2010,2
2010-02-10,33.8,,23.1,6.0,5.8,4.1,4.1,0.0,,0.0,2010,2
2010-02-06,35.4,,23.7,7.6,4.8,4.0,3.6,0.0,,0.0,2010,2
2010-02-01,32.0,,20.9,6.1,5.2,5.0,3.3,0.0,,0.0,2010,2
2010-03-30,32.4,,23.9,5.8,5.5,4.2,3.3,0.0,,1.1,2010,3
2010-03-27,32.1,,24.1,5.2,5.2,4.7,4.0,0.0,,1.8,2010,3
2010-03-18,28.9,,24.7,5.4,5.0,4.7,3.6,0.0,,0.0,2010,3
2010-03-18,27.3,,25.1,6.6,5.6,4.5,5.0,0.0,,0.0,2010,3
2010-03-14,29.6,,25.2,6.6,5.3,3.9,4.4,0.0,,0.0,2010,3
2010-03-13,31.3,,23.5,7.8,4.8,5.0,4.0,0.0,,0.0,2010,3
2010-03-12,33.0,,21.4,6.0,5.0,5.0,3.0,0.0,,0.0,2010,3
2010-03-08,32.0,,23.7,6.6,5.6,4.9,5.3,0.0,,0.0,2010,3
2010-03-01,31.9,,21.7,6.0,4.9,4.7,4.4,0.0,,0.0,2010,3
2010-03-01,32.4,,23.2,6.1,5.2,6.4,4.1,0.0,,0.0,2010,3
2010-04-29,31.1,,23.6,5.2,5.5,5.1,3.1,0.0,,1.8,2010,4
2010-04-23,29.8,,25.6,5.5,4.1,6.2,4.3,0.0,,1.0,2010,4
2010-04-21,27.6,,21.5,7.2,6.1,6.6,3.8,0.0,,1.5,2010,4
2010-04-16,30.2,,25.4,7.0,4.7,4.3,3.9,0.0,,0.0,2010,4
2010-04-16,32.5,,25.1,4.5,6.6,4.0,3.1,0.0,,1.3,2010,4
2010-04-15,26.0,,25.4,9.0,4.0,4.4,4.8,0.0,,0.0,2010,4
2010-04-12,30.4,,22.9,6.3,5.3,5.0,3.4,0.0,,0.0,2010,4
2010-04-12,29.1,,22.4,5.5,5.8,5.2,3.9,0.0,,0.0,2010,4
2010-04-05,31.4,,23.1,5.3,5.1,4.4,3.9,0.0,,0.0,2010,4
2010-05-30,31.3,,22.1,6.5,5.7,4.8,5.2,0.0,,1.2,2010,5
2010-05-28,29.6,,22.2,4.9,4.5,5.2,4.7,0.0,,1.0,2010,5
2010-05-26,29.0,,22.4,5.6,4.5,4.7,4.0,0.0,,1.6,2010,5
2010-05-22,29.3,,24.0,6.0,4.5,4.9,4.2,0.0,,1.9,2010,5
2010-05-20,28.2,,21.1,6.3,5.4,5.8,4.7,0.0,,1.3,2010,5
2010-05-15,29.7,,23.6,5.9,5.9,4.8,3.8,0.0,,1.4,2010,5
2010-05-15,31.2,,21.5,6.2,5.6,4.9,4.9,0.0,,1.0,2010,5
2010-05-10,29.3,,23.3,6.8,6.4,5.0,3.2,0.0,,1.3,2010,5
2010-05-07,31.1,,24.1,5.2,5.9,4.3,3.4,0.0,,1.2,2010,5
2010-05-03,31.1,,22.2,6.6,5.2,5.1,3.2,0.0,,0.8,2010,5
2010-05-02,32.4,,21.9,5.1,5.6,4.7,3.6,0.0,,1.4,2010,5
2010-06-26,28.0,,23.0,6.3,4.5,5.1,3.8,0.0,,0.5,2010,6
2010-06-24,26.1,,24.7,6.8,4.7,5.2,5.5,0.0,,0.9,2010,6
2010-06-24,27.2,,24.9,5.8,6.2,4.1,4.0,0.0,,2.1,2010,6
2010-06-17,29.1,,24.3,4.8,5.9,4.3,3.5,0.0,,1.8,2010,6
2010-06-12,29.6,,23.7,6.2,4.8,6.2,2.6,0.0,,1.7,2010,6
2010-06-11,30.6,,20.1,6.2,7.0,4.7,3.8,0.0,,1.0,2010,6
2010-06-08,28.8,,24.4,6.6,5.3,4.4,3.4,0.0,,0.7,2010,6
2010-06-05,29.4,,24.6,6.4,4.6,4.8,3.3,0.0,,1.3,2010,6
2010-06-02,29.6,,21.5,5.4,4.9,5.6,4.5,0.0,,1.5,2010,6
2010-07-29,30.8,,22.6,5.6,5.4,3.9,4.0,0.0,,1.3,2010,7
2010-07-22,26.8,,23.5,4.2,5.8,5.2,3.7,0.0,,1.6,2010,7
2010-07-16,29.0,,20.4,5.4,6.9,6.3,4.9,0.0,,0.9,2010,7
2010-07-12,27.7,,21.7,5.3,5.2,5.1,4.8,0.0,,1.8,2010,7
2010-07-10,30.8,,23.3,6.7,4.9,5.5,3.1,0.0,,1.7,2010,7
2010-07-03,29.6,,22.5,5.9,5.4,5.0,4.4,0.0,,1.0,2010,7
